수행부서명,프로젝트명,시작일,종료일,포트폴리오,수주계약금액,수주부서명,고객명
DWP개발팀,케이티서브마린 그룹전자결재 서비스 이용,2021.01.01,2021.12.31,ITO,"7,182,000",그룹영업팀,엘에스마린솔루션 주식회사
DWP개발팀,21년 KT동우회 정보시스템 TLS 1.2 업그레이드,2021.02.01,2021.03.31,SI,"36,000,000",DWP개발팀,사단법인케이티동우회
DWP개발팀,개인정보 자가점검 시스템 구축,2021.04.01,2021.08.31,SI,"152,000,000",DWP개발팀,주식회사 케이티
DWP개발팀,kt mhows Q-Portal MA 계약,2021.03.01,2021.06.30,ITO,"5,840,000",그룹영업팀,주식회사 케이티알파
DWP개발팀,kt alpha 그룹전자결재 서비스 이용,2021.03.01,2021.07.31,ITO,"15,890,000",그룹영업팀,주식회사 케이티알파
DWP개발팀,비대면 근무환경 정착을 위한 전자서명 2.0,2021.03.24,2021.10.31,SI,"428,589,000",DWP개발팀,주식회사 케이티
DWP개발팀,kt estate 그룹전자결재 및 Q-Potal 유지보수(2021년도),2021.01.01,2022.01.31,ITO,"35,867,000",그룹영업팀,(주)케이티에스테이트
DWP개발팀,2021년 그룹메일2.0 그룹사 ITO,2021.06.01,2022.07.31,ITO,"90,865,747",DWP개발팀,(주)케이티클라우드
DWP개발팀,ESG 포탈 신규 구축,2021.07.06,2021.11.30,SI,"378,500,000",DWP개발팀,주식회사 케이티
DWP개발팀,[SM고도화]통합IDMS 고도화,2021.09.01,2021.12.31,SI,"238,140,000",DWP개발팀,주식회사 케이티
DWP개발팀,kt그룹 컴플라이언스 플랫폼 구축,2021.09.17,2021.12.27,SI,"171,000,000",DWP개발팀,주식회사 케이티
DWP개발팀,2022년 kt동우회 정보시스템 SM운영,2021.11.01,2022.11.30,ITO,"20,400,000",DWP개발팀,사단법인케이티동우회
DWP개발팀,통합 IDMS 고도화,2021.11.01,2021.12.31,IT 자산공급,"424,350,000",DWP개발팀,주식회사 케이티
DWP개발팀,2021년 그룹 컴플라이언스 구축 위한 SW 도입,2021.10.21,2021.12.31,IT 자산공급,"62,100,000",DWP개발팀,주식회사 케이티
DWP개발팀,2021년 KT 컴플라이언스 시스템 고도화 위한 SW 도입,2021.10.15,2021.12.27,IT 자산공급,"62,100,000",DWP개발팀,주식회사 케이티
DX사업개발기획팀,2021년 사업지원팀 부서 활동 비용,2021.01.01,2021.01.31,SI,,DX사업개발기획팀,주식회사 케이티
DX사업개발기획팀,2021년 사업지원팀 부서활동비용,2021.01.01,2021.12.31,SI,,DX사업개발기획팀,주식회사 케이티
DX사업개발기획팀,2020년 영업기획팀 부서 활동 비용,2020.01.01,2021.01.31,SI,,DX사업개발기획팀,주식회사 케이티
DX사업기획팀,2021년 DX서비스본부 활동비용,2021.01.01,2021.01.31,SI,,DX사업기획팀,주식회사 케이티
DX사업기획팀,대한간호협회 차세대 간호연수교육시스템 구축을 위한 ISMP,2021.05.20,2021.07.14,IT컨설팅,"36,363,636",공공영업팀,(사)대한간호협회
EPC인프라팀,우정사업본부 TMS 솔루션 Managed사업,2020.03.01,2024.11.30,IT 자산공급,"156,750,000",공공영업팀,주식회사 케이티
EPC인프라팀,라이나생명 VDI 운영_5년차,2020.08.01,2021.01.15,ITO,"41,071,745",EPC인프라팀,주식회사 케이티
EPC인프라팀,G-Cloud AIDX 플랫폼 확보를 위한 Cloud 인프라 구축,2020.12.18,2021.03.26,IT 자산공급,"1,173,014,230",EPC인프라팀,주식회사 케이티
EPC인프라팀,2020년 AI One Team GPU 인프라 구축,2020.12.30,2021.04.26,IT 자산공급,"485,653,400",EPC인프라팀,주식회사 케이티
EPC인프라팀,IT서비스점검 자동화 RPA 인프라 구축,2021.03.26,2021.04.30,IT 자산공급,"98,474,000",EPC인프라팀,주식회사 케이티
Genie서비스팀,AI First 고객센터 구축,2020.06.02,2021.04.30,SI,"4,500,476,950",Genie서비스팀,주식회사 케이티
Genie서비스팀,AI First 고객센터 주소봇 구매,2021.01.19,2021.05.28,IT 자산공급,"175,000,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,챗봇 기반 PV 상품 조회 및 해지 서비스 개발,2021.01.04,2021.05.30,SI,"260,456,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,2020년 기기지니 AI호텔 도메인확대 및 연동개발,2021.01.04,2021.06.01,SI,"148,944,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,기가지니 개인화 이력플랫폼 개발,2021.02.01,2021.06.24,SI,"116,040,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,2021년 AICC B2B분야 EasyCMS 기능확대,2021.03.17,2021.07.30,SI,"536,410,000",Genie서비스팀,주식회사 케이티
Genie서비스팀,2021년 시니어케어 통합관제시스템 구축,2021.04.12,2021.09.11,SI,"267,200,000",Genie서비스팀,주식회사 케이티
IPC인프라팀,KDAP 증설 및 AI클러스터 도입 사업,2020.10.05,2021.01.31,IT 자산공급,"1,495,507,300",IPC인프라팀,주식회사 케이티
IPC인프라팀,GiGA safe SOC 플랫폼 증설 IPC 인프라 구축,2020.10.15,2021.01.15,IT 자산공급,"217,499,788",IPC인프라팀,주식회사 케이티
IPC인프라팀,차세대 데이터플랫폼 Cloud 인프라 구축,2020.11.05,2021.02.26,IT 자산공급,"48,135,788",IPC인프라팀,주식회사 케이티
IPC인프라팀,KDAP 배치시간 단축을 위한 클러스터 증설 인프라 구축,2020.11.18,2021.01.15,IT 자산공급,"97,641,100",IPC인프라팀,주식회사 케이티
IPC인프라팀,KDAP 미디어 배치 증설을 위한 인프라 구축,2020.11.30,2021.02.05,IT 자산공급,"214,182,620",IPC인프라팀,주식회사 케이티
IPC인프라팀,BDAP 신규 데이터 확보를 위한 인프라 구축,2020.12.02,2021.02.22,IT 자산공급,"1,040,336,600",IPC인프라팀,주식회사 케이티
IPC인프라팀,KOS-Invoice NoSql 적용을 위한 Cloud 인프라 증설,2020.12.04,2021.02.26,IT 자산공급,"96,425,808",IPC인프라팀,주식회사 케이티
IPC인프라팀,TV채팅 서비스 개발용 HA솔루션,2020.12.08,2021.02.26,IT 자산공급,"8,859,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,구목동센터 이전 관련 L2C 전환을 위한 IPC2.0 증설,2020.12.22,2021.02.26,IT 자산공급,"235,638,612",IPC인프라팀,주식회사 케이티
IPC인프라팀,2020년 GiGAeyes 스트리밍 존 Openstack 구매,2020.12.30,2021.03.31,IT 자산공급,"35,249,616",IPC인프라팀,주식회사 케이티
IPC인프라팀,2020년 실시간 유동인구 시스템 구축,2020.12.29,2021.04.23,IT 자산공급,"623,859,230",IPC인프라팀,주식회사 케이티
IPC인프라팀,PLAN-B Migration HUB 구축을 위한 SW 구매,2020.12.30,2021.02.26,IT 자산공급,"12,420,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,AI 예지 보전 Cloud 인프라 구축,2020.12.30,2021.04.23,IT 자산공급,"126,174,736",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 SQM 구축 및 Watchdog 고도화,2021.01.07,2021.04.30,IT 자산공급,"71,584,448",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 타타대우상용차 텔레매틱스 Cloud 인프라 구축,2021.01.07,2021.03.31,IT 자산공급,"81,972,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,여의도 Cloud플랫폼 OpenShift 라이선스 구매,2021.01.19,2021.03.31,IT 자산공급,"15,847,500",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 데이터 가명처리플랫폼 Cloud구축,2021.01.25,2021.03.31,IT 자산공급,"126,151,840",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 미디어 빅데이터 M-Brain 인프라 증설,2021.02.05,2021.05.24,IT 자산공급,"153,819,900",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 부산 스마트 실증 사업 IPC서버용 라이선스,2021.02.17,2021.02.26,IT 자산공급,"8,712,600",IPC인프라팀,주식회사 케이티
IPC인프라팀,AICC 100센터 CSI솔루션 적용을 위한 인프라 증설,2021.02.03,2021.03.31,IT 자산공급,"150,760,832",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 Biz Collabo 사내서비스 인프라,2021.02.18,2021.03.31,IT 자산공급,"14,852,200",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 기가지니 350만 증설 Cloud 인프라 구축,2021.02.17,2021.06.30,IT 자산공급,"662,953,380",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 차세대데이터플랫폼(바이칼) 추가 구매,2021.02.08,2021.04.30,IT 자산공급,"34,488,128",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 114 안부확인 서비스 서비스형 인프라 구축,2021.02.25,2021.03.26,IT 자산공급,"8,714,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 비대면 교육 플랫폼 인프라 구축,2021.02.25,2021.03.26,IT 자산공급,"26,289,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 기가FMS서비스 Cloud인프라 구축,2021.02.23,2021.03.26,IT 자산공급,"124,726,520",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 시큐어게이트 L2C전환 SW 도입,2021.04.09,2021.06.30,IT 자산공급,"17,412,200",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 빅데이터 분석용 망분리 VDI 도입,2021.04.14,2021.04.30,IT 자산공급,"4,739,200",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 천안 IPC 2.0 정기 증설 구축,2021.04.16,2021.08.31,IT 자산공급,"702,292,020",IPC인프라팀,주식회사 케이티
IPC인프라팀,21년 ConnectedCar O2O Platform유지보수용 VDI도입,2021.04.22,2021.06.30,IT 자산공급,"935,800",IPC인프라팀,주식회사 케이티
IPC인프라팀,SDN/NFV 상용 신규 SDDC존 구축 용역,2021.05.03,2021.09.30,SI,"78,200,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 치매노인 케어 시스템 SW 도입,2021.05.07,2021.06.30,IT 자산공급,"8,714,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 SDN/NFV 상용 신규 SDDC존 구축,2021.05.11,2021.08.31,IT 자산공급,"1,042,060,420",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 경영계 AI/BigData 시스템 인프라 구축,2021.06.11,2021.09.30,IT 자산공급,"79,506,916",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 AI통화비서 서비스 위한 Cloud 인프라 증설,2021.06.15,2021.09.30,IT 자산공급,"209,497,092",IPC인프라팀,주식회사 케이티
IPC인프라팀,OVS EOSL 대응 OLV 전환,2021.06.21,2021.11.30,SI,"180,000,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 통합NMS BcN DB서버 대개체 구축,2021.06.28,2021.10.31,IT 자산공급,"32,464,260",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 지자체 DX사업 SW 도입,2021.07.13,2021.09.30,IT 자산공급,"16,840,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 정보보안 강화를 위한 망분리VDI OS 전환 사업(대개체),2021.07.26,2021.11.30,SI,"115,000,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 정보보안 강화를 위한 망분리VDI OS 전환 사업(물자),2021.07.27,2021.11.30,IT 자산공급,"793,272,805",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 SDN/NFV 상용 SDDC존 구축(추가),2021.08.03,2021.09.30,IT 자산공급,"13,997,800",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 천안CDC IPC 1.0 스토리지 증설,2021.08.05,2021.10.29,IT 자산공급,"34,780,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,여의도 신규존 구축 용역계약,2021.08.19,2022.02.28,SI,"49,300,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 여의도 IPC2.0 S-NODE 인프라 증설,2021.08.20,2021.11.30,IT 자산공급,"96,783,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 IDC-VAS 인프라 구축,2021.08.20,2021.11.30,IT 자산공급,"61,131,360",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 여의도 미디어센터 신규존 서버 구축,2021.08.19,2021.12.31,IT 자산공급,"225,999,600",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 빌딩/교량 기능 검증용 라이선스 도입,2021.09.01,2021.10.29,IT 자산공급,"1,492,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 NMS 노후화 대개체 및 통합 구축,2021.09.03,2021.12.31,IT 자산공급,"159,712,840",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 통합IDMS 고도화 위한 Cloud 인프라 구축,2021.09.10,2021.12.31,IT 자산공급,"75,373,700",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 1대1 통합오퍼링 고도화 인프라 구축,2021.09.10,2021.12.31,IT 자산공급,"134,277,520",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 M-brain AD 인프라 구축,2021.09.10,2021.12.31,IT 자산공급,"129,878,440",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 보안 AI 솔루션 개발 위한 GPU 도입,2021.09.13,2021.12.15,IT 자산공급,"4,366,800",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 여의도 Cloud플랫폼 OpenShift 라이선스,2021.10.07,2021.10.20,IT 자산공급,"120,183,794",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 AI Big Model 위한 Cloud 인프라 증설,2021.10.28,2022.02.28,IT 자산공급,"356,836,720",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 M-Brain NW 이중화 구성 위한 인프라 증설,2021.10.28,2022.06.30,IT 자산공급,"86,181,000",IPC인프라팀,(주)케이티클라우드
IPC인프라팀,2021년 K-Deal Persona Mart 인프라 구축,2021.10.28,2022.02.28,IT 자산공급,"175,760,140",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 CS관제 Windows/Flash 인프라 증설,2021.11.01,2021.12.31,IT 자산공급,"5,780,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 IPC2.0 openstack 인프라 증설,2021.11.11,2022.06.30,IT 자산공급,"455,763,340",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 G-Cloud 관리 인프라 구축,2021.11.18,2022.03.25,IT 자산공급,"25,714,200",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 타겟문자발송 고도화 Cloud 증설,2021.11.19,2022.03.25,IT 자산공급,"44,873,488",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 제휴-CRM Persona Mart 구축,2021.11.22,2022.05.27,IT 자산공급,"67,146,276",IPC인프라팀,(주)케이티클라우드
IPC인프라팀,2021년 통신구 관리 시스템 고도화용 SW,2021.11.30,2022.01.31,IT 자산공급,"8,280,000",IPC인프라팀,주식회사 케이티
IPC인프라팀,전자서명인증서시스템(PASS) 스토리지 디스크 증설,2021.12.02,2021.12.23,IT 자산공급,"27,383,900",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 Addressable TV Profiling 시스템 구축,2021.12.07,2022.05.31,IT 자산공급,"104,013,980",IPC인프라팀,(주)케이티클라우드
IPC인프라팀,2021년 AI오디오콘텐츠플랫폼 구축을 위한 Cloud인프라 증설,2021.12.07,2022.05.31,IT 자산공급,"364,636,880",IPC인프라팀,주식회사 케이티
IPC인프라팀,ERP-바코드관리시스템 Windows 라이선스 구매,2021.12.08,2021.12.31,IT 자산공급,"1,639,836",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 오리지널 컨텐츠 흥행예측모델(CAIKE) 상용화 인프라 구축,2021.12.27,2022.05.31,IT 자산공급,"158,347,940",IPC인프라팀,(주)케이티클라우드
IPC인프라팀,2021년 ICIS TR추진 1단계 인프라 구축,2021.12.27,2022.06.30,IT 자산공급,"511,411,400",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 KDAP 인프라 증설 구축,2021.12.29,2022.06.30,IT 자산공급,"672,298,900",IPC인프라팀,주식회사 케이티
IPC인프라팀,2021년 BDAP 서비스 GPU 구축,2021.12.29,2022.06.30,IT 자산공급,"300,174,480",IPC인프라팀,주식회사 케이티
OSS개발1팀,20년도 MRMS 유지보수 운영,2020.03.01,2021.02.26,SI,"102,000,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,C-TAMS시스템 유지보수,2020.06.01,2021.05.31,SI,"86,000,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,2020년 Self-Service 시스템 구축(개발),2020.09.21,2021.02.20,SI,"272,000,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,2020년 무선사업용 전용회선 프로세스 개발 용역 계약,2020.10.19,2021.01.31,SI,"85,000,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,20년 초소형 AGW 장비설치-회선개통 KTS일원화(NeOSS개발),2020.10.26,2021.02.25,SI,"172,000,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,개통/AS 품질감리시스템(감리미) 유지보수,2021.04.01,2022.03.31,SI,"165,665,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,댁내단말재활용 관리시스템(MRMS) 고도화,2021.05.01,2021.08.31,SI,"40,360,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,댁내단말재활용 관리시스템(MRMS) 유지보수,2021.05.01,2022.04.30,ITO,"118,380,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,2021년 임대단말자산관리시스템(C-TAMS) 유지보수,2021.06.01,2022.05.31,ITO,"96,900,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,기업상품 Mobile 품질측정 솔루션 개발,2021.06.16,2021.11.15,SI,"164,600,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,고객영향회선 산출 시스템 개발,2021.09.09,2022.07.29,SI,"1,015,490,000",OSS개발1팀,주식회사 케이티
OSS개발1팀,B2C 서비스 NW시설 기준정보 관리 개선,2021.12.15,2022.08.31,SI,"538,400,000",OSS개발1팀,주식회사 케이티
OSS개발2팀,20년 GNS 유지보수 운영 용역,2020.06.01,2021.05.31,ITO,"125,800,000",OSS개발2팀,주식회사 케이티
OSS개발2팀,20년 CS자동화업무 고도화 및 안전관리 강화 프로세스 구축,2020.09.01,2021.03.31,SI,"352,000,000",OSS개발2팀,주식회사 케이티
OSS개발2팀,21년 GNS 유지보수 운영 용역,2021.06.01,2022.03.31,SI,"97,500,000",OSS개발2팀,주식회사 케이티
OSS개발2팀,[SM고도화]AI Robot E2E Delivery 체계 구축,2021.07.01,2021.09.30,SI,"296,159,100",OSS개발2팀,주식회사 케이티
OSS개발2팀,[SM고도화]인터넷 품질 이슈 대응을 위한 품질 조회 및 안내 기능,2021.07.01,2021.09.30,SI,"360,067,500",OSS개발2팀,주식회사 케이티
OSS개발2팀,[SM고도화] 무출동 고객 속도측정 기능 개발,2021.08.20,2021.12.31,SI,"490,387,500",OSS개발2팀,주식회사 케이티
OSS개발2팀,AI Robot 확산을 위한 E2E Delivery 체계 고도화,2021.12.17,2022.05.31,SI,"470,510,000",OSS개발2팀,주식회사 케이티
